precio_crc,cilindrada,estilo,pasajeros,combustible,transmision,estado,kilometraje,color_exterior,color_interior,puertas,provincia,antiguedad,marca_norm,origen_marca,segmento_marca,participacion_mercado,cluster_id_hc
2500000,1600.0,SUV 2WD,5.0,Gasolina,Manual,Bueno,244600.0,BLANCO,GRIS,2,Cartago,27.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,0.0
2500000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,204800.0,BLANCO,GRIS,5,Limón,27.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
2550000,1600.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,236573.0,GRIS AZULADO,NEGRO CON GRIS,5,Cartago,26.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
2600000,2000.0,Sedán,5.0,Gasolina,Automática/Dual,Muy Bueno,240000.0,BLANCO,BEIGE,4,San José,26.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
2600000,3300.0,SUV 4WD/AWD,5.0,Híbrido,Automática/Dual,Muy Bueno,227110.0,ROJO,GRIS,5,Cartago,26.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
2600000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Bueno,252023.0,NEGRO,GRIS,5,Alajuela,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
2650000,3200.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Muy Bueno,168782.0,NEGRO,GRIS,5,Alajuela,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
2700000,1600.0,SUV 2WD,4.0,Gasolina,Manual,Muy Bueno,141400.0,VERDE,GRIS,3,Cartago,27.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,0.0
2700000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Bueno,269155.0,ROJO,GRIS OSCURO,5,Cartago,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
2700000,1500.0,Sedán,5.0,Gasolina,Manual,Muy Bueno,182000.0,DORADO,GRIS,4,San José,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
2700000,1500.0,Sedán,5.0,Gasolina,Automática/Dual,Bueno,159500.0,GRIS,GRIS,2,Alajuela,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,0.0
2700000,1500.0,Sedán,5.0,Gasolina,Automática/Dual,Muy Bueno,32187.0,GRIS,GRIS,4,Alajuela,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
2700000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Regular,155363.0,VERDE,NEGRO,4,Limón,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
2750000,1600.0,SUV 2WD,5.0,Gasolina,Manual,Muy Bueno,273385.0,BLANCO,GRIS,3,Cartago,27.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,0.0
2750000,1587.0,Sedán,5.0,Gasolina,Manual,Excelente,300000.0,BLANCO,GRIS,4,San José,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
2750000,1600.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,295000.0,BERDE,GRIS,5,San José,27.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
2800000,2000.0,Sedán,5.0,Gasolina,Manual,Excelente,5446.0,NEGRO,NEGRO CON GRIS,4,Alajuela,27.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
2800000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,242000.0,GRIS PLATEADO,GRIS Y CHAMPAN,4,Limón,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
2800000,1600.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Bueno,11.0,BLANNCO,GRIS,3,Heredia,26.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
2900000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,100000.0,BLANCO,GRIS,5,Heredia,26.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
2900000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,194650.0,NEGRO,NEGRO,4,Alajuela,27.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
2900000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Muy Bueno,242000.0,AZUL,GRI/NEGRO,5,San José,27.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
2950000,1500.0,Sedán,5.0,Gasolina,Manual,Excelente,186683.0,GRIS,GRIS,2,San José,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,0.0
2950000,2500.0,Sedán,5.0,Gasolina,Manual,Excelente,225308.0,AZUL,BEIGE,4,San José,26.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,2.0
3000000,1500.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,200000.0,BLANCO,GRIS,2,Alajuela,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,0.0
3000000,2000.0,SUV 4WD/AWD,5.0,Diesel,Manual,Bueno,250000.0,VERDE,CAFÉ,2,San José,26.0,KIA,COREA,GENERALISTA,0.0618779749026395,0.0
3000000,3300.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,274000.0,GRIS,GRIS,5,San José,27.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
3000000,1300.0,Microbús/Minivan,7.0,Gasolina,Manual,Excelente,388000.0,GRIS,GRIS,5,Limón,26.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
3000000,1500.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,180000.0,GRIS,NEGRO,4,Cartago,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
3000000,3000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Bueno,200.0,NEGRO,GRIS,5,Cartago,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
3100000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Muy Bueno,7583.0,PLATEADO,NEGRO,4,Puntarenas,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3100000,2476.0,SUV 4WD/AWD,7.0,Diesel,Manual,Bueno,497589.0,VERDE OBSCURO,GRIS,5,Limón,26.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
3200000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Bueno,316000.0,VERDE,GRIS,5,San José,26.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
3000000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,217261.0,AZUL,GRIS,4,Heredia,26.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3000000,1600.0,SUV 2WD,4.0,Gasolina,Manual,Excelente,270369.0,VERDE OLIVA,GRIS,3,San José,26.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,0.0
3050000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,331524.0,AZUL,GRIS,4,San José,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3100000,1500.0,Sedán,5.0,Gasolina,Manual,Muy Bueno,394821.0,BEIGE,GRIS,2,Alajuela,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
3100000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,190432.0,GRIS,GRIS,4,San José,27.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
3200000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Bueno,229000.0,NEGRO,GRIS,5,Heredia,27.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
3200000,1800.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,241723.0,VERDE,CREMA,5,Cartago,26.0,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929,0.0
3200000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,450615.0,BLANCO,GRIS,5,Heredia,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3200000,1600.0,Sedán,5.0,Gasolina,Manual,Excelente,125000.0,GRIS,GRIS,4,Cartago,27.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,0.0
3250000,2500.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,202000.0,CHAMPAGNE,GRIS,5,San José,27.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
3300000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,210000.0,NEGRO,GRIS,4,San José,27.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
3300000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,476365.0,GRIS,GRIS,5,San José,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3350000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,100000.0,VERDE,GRIS,4,San José,26.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3300000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,210000.0,VERDE OSCURO,NEGRO,4,Alajuela,26.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
3300000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,199000.0,GRIS,GRIS,5,Alajuela,26.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3300000,2000.0,Sedán,5.0,Gasolina,Manual,Muy Bueno,146000.0,MORADO,GRIS,4,Cartago,26.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,2.0
3300000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,174800.0,GRIS,GRIS,3,Puntarenas,26.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,0.0
3300000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,185000.0,GRIS,GRIS,4,Heredia,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3300000,3000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,321868.0,BLANCO,BEIGE,4,Cartago,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
3400000,2000.0,Sedán,5.0,Gasolina,Manual,Excelente,356000.0,GRIS,NEGRO,5,San José,26.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
3400000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Bueno,230000.0,NEGRO,GRIS,5,San José,27.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
3400000,2500.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,190000.0,NEGRO,GRIS,5,Cartago,26.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
3450000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,205000.0,GRIS,GRIS,4,San José,26.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3450000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,368539.0,AZUL,GRIS,5,Cartago,27.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
3500000,1900.0,Sedán,4.0,Gasolina,Manual,Excelente,205000.0,GRIS PLATA,NEGRO,4,Cartago,26.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,2.0
3500000,4000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,245000.0,GRIS,CAFE,4,San José,26.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,2.0
3500000,2500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,163610.0,BLANCO,GRIS,5,San José,26.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
3600000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,278496.0,GRIS,GRIS,5,Alajuela,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,221000.0,BLANCO,GRIS,5,Alajuela,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,191300.0,ROJO VINO,GRIS,4,Cartago,26.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
3500000,3500.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Bueno,281634.0,CHAMPAGNE,CAFE,5,San José,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
3500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,275197.0,GRIS,GRIS,4,Puntarenas,26.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
3500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,280025.0,VERDE,GRIS OSCURO,5,San José,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3600000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,353715.0,NEGRO,GRIS,5,San José,26.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
3600000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Muy Bueno,185000.0,BLANCO,GRIS,5,Heredia,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
3600000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,267000.0,GRIS,GRIS,5,Heredia,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
3600000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,212267.0,BLANCO,NEGRO,5,San José,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
3600000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,346008.0,NEGRO,NEGRO,5,Alajuela,26.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3625000,3000.0,Microbús/Minivan,8.0,Diesel,Manual,Bueno,225080.0,BLANCO,BLANCO Y NEGRO,4,Cartago,26.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,2.0
3650000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,313821.0,GRIS,NEGRO,5,Heredia,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3650000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,161000.0,BLANCO,GRIS,4,San José,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3650000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,168000.0,GRIS,GRIS,5,San José,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3650000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Bueno,300947.0,VERDE,GRIS,4,Cartago,26.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3700000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,203936.0,BLANCO,GRIS,5,San José,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3700000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,447.0,VERDE,GRIS,5,Alajuela,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
3700000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,322.0,NEGRO,GRIS,5,San José,26.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
3700000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,337961.0,GRIS,NEGRO,5,Alajuela,27.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3750000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Muy Bueno,261840.0,NEGRO,GRIS,5,San José,26.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
3800000,2000.0,Sedán,4.0,Gasolina,Manual,Excelente,219332.0,CHAMPAGNE,NEGRO,4,Guanacaste,26.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
3800000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,297728.0,ROJO,GRIS,5,Cartago,26.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
3800000,3000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,376586.0,GRIS,NEGRO,5,Cartago,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
3900000,1800.0,Hatchback,5.0,Gasolina,Manual,Excelente,20000.0,GRIS,NEGRO,2,San José,26.0,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271,0.0
3950000,2500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,265863.0,BLANCO,GRIS,5,Alajuela,26.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
4000000,3000.0,Sedán,5.0,Gasolina,Manual,Excelente,194000.0,BLANCO,BEIGE,4,San José,26.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,2.0
4000000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,159000.0,NEGRO,NEGRO,4,Guanacaste,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
4000000,3500.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Excelente,160.0,VERDE TORNASOL,GRIS CUERO,5,San José,27.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
4300000,3000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,366930.0,VERDE OSCURO,CHAMPAN,5,Limón,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
4300000,2700.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,204000.0,BLANCO,BEIGE,4,Heredia,27.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
4000000,3000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,1.0,GRIS,GRIS,5,Cartago,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
4000000,2446.0,Pick Up 2WD,2.0,Diesel,Manual,Bueno,562000.0,BLANCO,GRIS,2,San José,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,0.0
4000000,2400.0,Pick Up 2WD,4.0,Gasolina,Manual,Bueno,300000.0,NEGRO,GRIS,2,Alajuela,26.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
4000000,3000.0,SUV 4WD/AWD,7.0,Gasolina,Manual,Excelente,200000.0,PLATA,GRIS,5,Puntarenas,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
4000000,2400.0,Pick Up 2WD,2.0,Gasolina,Manual,Muy Bueno,292900.0,NEGRO,GRIS,2,Cartago,27.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
4000000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,167906.0,CAFE,GRIS,5,Alajuela,26.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
4000000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,212653.0,GRIS,GRIS,4,San José,26.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
4150000,2500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,207000.0,GRIS,NEGRO,5,Cartago,26.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
4200000,2500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,290647.0,BLANCO,GRIS,4,San José,27.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
4300000,2500.0,Pick Up 2WD,3.0,Gasolina,Manual,Excelente,215000.0,BLANCO,GRIS,3,San José,26.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
4300000,3000.0,SUV 4WD/AWD,5.0,Híbrido,Automática/Dual,Excelente,368539.0,VINO,BEIGE,5,San José,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
4350000,3000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,154497.0,VERDE,GRIS,4,San José,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,0.0
4400000,3500.0,SUV 2WD,5.0,Híbrido,Automática/Dual,Excelente,193000.0,VINO,BEIGE,5,San José,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
4500000,3500.0,SUV 4WD/AWD,7.0,Gasolina,Manual,Muy Bueno,220.0,GRIS,BEIGE,5,Alajuela,27.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
4500000,2446.0,Pick Up 4WD,5.0,Diesel,Manual,Excelente,270303.0,VERDE,NEGRO,4,Guanacaste,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
4500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,218439.0,BLANCO,GRIS,5,Cartago,26.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
4400000,3500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,271657.0,CHAMPAGNE,GRIS,4,San José,26.0,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919082,2.0
4500000,3300.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,241401.0,NEGRO,BEIGE,5,San José,26.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
4500000,2700.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,250000.0,NEGRO,BEIGE,4,Heredia,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
4500000,2500.0,Sedán,5.0,Gasolina,Manual,Excelente,145000.0,AZUL,CAMEL,4,San José,27.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,2.0
4600000,3500.0,SUV 4WD/AWD,5.0,Híbrido,Automática/Dual,Muy Bueno,200000.0,CELESTE,GRIS,4,Alajuela,27.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
4700000,3200.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,999.0,NEGRO,BEIGE,5,Heredia,27.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
4800000,2400.0,Pick Up 2WD,4.0,Gasolina,Manual,Excelente,223698.0,AZUL,GRIS,2,San José,27.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
4900000,2500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,392574.0,DORADO,GRIS,5,Guanacaste,27.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
5000000,2700.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Muy Bueno,50000.0,VINO,GRIS,5,Alajuela,27.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5000000,2800.0,SUV 4WD/AWD,7.0,Diesel,Manual,Excelente,342670.0,VERDE,GRIS,5,Puntarenas,27.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
5000000,2800.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,200000.0,GRIS,GRIS,4,San José,27.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
5300000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,200000.0,NEGRO,GRIS,5,San José,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5300000,3400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,318649.0,GRIS,GRIS,5,Limón,27.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5000000,5000.0,Camión 5.0-7.5 ton.,3.0,Gasolina,Manual,Muy Bueno,420000.0,NARANJA,GRIS,3,San José,26.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
5150000,3000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,262567.0,BLANCO,BEIGE,4,San José,26.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
5200000,3300.0,Pick Up 4WD,4.0,Híbrido,Manual,Excelente,223000.0,NEGRO,GRIS,2,Alajuela,26.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
5300000,2500.0,Sedán,5.0,Gasolina,Automática/Dual,Muy Bueno,1234.0,ROJO,BEIGE,2,Puntarenas,26.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
5500000,3400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Bueno,357000.0,AZUL,AZUL,3,Puntarenas,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5500000,2400.0,Pick Up 2WD,3.0,Gasolina,Manual,Excelente,329915.0,BLANCO,BEIGE,2,Alajuela,27.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,0.0
5600000,2500.0,SUV 4WD/AWD,5.0,Diesel,Automática/Dual,Muy Bueno,265541.0,VERDE,GRIS,5,Cartago,26.0,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929,2.0
5800000,3600.0,Camión 4.0-4.5 ton.,2.0,Diesel,Manual,Excelente,315000.0,AZUL,CAFE,2,Alajuela,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,0.0
5900000,2800.0,Camión 1.0-3.5 ton.,3.0,Diesel,Manual,Muy Bueno,359000.0,AZUL,GRIS,2,Heredia,27.0,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919082,0.0
6000000,2800.0,Pick Up 4WD,4.0,Diesel,Manual,Excelente,30000.0,ROJO,GRIS,2,Heredia,26.0,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919082,0.0
6000000,2500.0,SUV 4WD/AWD,4.0,Gasolina,Manual,Excelente,237210.0,VERDE,BEIGE,3,Alajuela,26.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
6000000,4500.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Bueno,225000.0,VERDE,BEIGE,5,Heredia,27.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
8000000,4000.0,Camión 4.0-4.5 ton.,3.0,Diesel,Manual,Muy Bueno,351221.0,AZUL CON BLANCO,GRIS,2,San José,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,0.0
6000000,3300.0,SUV 4WD/AWD,5.0,Híbrido,Automática/Dual,Bueno,357975.0,GRIS,GRIS,4,Puntarenas,26.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
6200000,3400.0,SUV 4WD/AWD,5.0,Híbrido,Automática/Dual,Excelente,350000.0,BEIGE,BEIGE,5,Cartago,26.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
6200000,3400.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Muy Bueno,117171.0,BLANCO,GRIS,4,San José,27.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
6500000,4000.0,Sedán,5.0,Gasolina,Automática/Dual,Muy Bueno,105000.0,VERDE,BEIGE,4,Heredia,27.0,LEXUS,JAPON,PREMIUM,0.0057118130679359,2.0
