marca,modelo,precio_crc,precio_usd,cilindrada,estilo,pasajeros,combustible,transmision,estado,kilometraje,color_exterior,color_interior,puertas,impuestos_pagados,precio_negociable,recibe_vehiculo,provincia,antiguedad,marca_norm,origen_marca,segmento_marca,participacion_mercado
Nissan,SENTRA B14,700000,1408,1600,Sedán,5,Gasolina,Automática/Dual,Regular,240000,GRIS,GRIS/NEGRO,4,SI,SI,NO,Limón,27,NISSAN,JAPON,GENERALISTA,0.0888792730419732
GMC,JIMMY,1250000,2515,4300,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Bueno,119000,NEGRO,GRIS,5,SI,SI,NO,San José,26,GMC,DESCONOCIDO,DESCONOCIDO,0.000346170488965816
Volkswagen,JETTA MK4,1250000,2515,2000,Sedán,5,Gasolina,Manual,Muy Bueno,350000,VERDE,ARENA,4,SI,NO,NO,Cartago,26,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271
Volkswagen,JETTA,1300000,2616,2000,Sedán,5,Gasolina,Manual,Muy Bueno,215000,AZUL,NEGRO Y BEIGE,4,SI,NO,NO,Puntarenas,26,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271
Nissan,SENTRA B13,1400000,2817,1600,Sedán,5,Gasolina,Manual,Bueno,189000,VERDE,BEIGE,4,SI,SI,NO,Heredia,26,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Chevrolet,BLAZER,1400000,2817,4300,Station Wagon,5,Gasolina,Automática/Dual,Bueno,249000,BLANCO,GRIS,4,NO,SI,NO,Heredia,27,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Mitsubishi,LANCER,1499999,3018,1600,Sedán,5,Gasolina,Automática/Dual,Excelente,227000,PLATEADO,GRIS,4,SI,SI,NO,Cartago,26,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Daihatsu,TERIOS,1500000,3018,1300,SUV 4WD/AWD,5,Gasolina,Manual,Bueno,300000,BLANCO,GRIS,5,SI,SI,NO,San José,26,DAIHATSU,DESCONOCIDO,DESCONOCIDO,0.00726958026828213
Honda,CIVIC,1500000,3018,1600,Sedán,5,Gasolina,Manual,Excelente,563269,BLANCO,GRIS,4,SI,NO,NO,San José,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
Hyundai,ACCENT,1500000,3018,1500,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,237000,NEGRO,GRIS,2,SI,NO,SI,Alajuela,27,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Mazda,PROTEGE,1550000,3119,1600,Sedán,5,Gasolina,Automática/Dual,Excelente,169000,NEGRO,GRIS,4,SI,SI,NO,San José,26,MAZDA,JAPON,GENERALISTA,0.0108178277801817
Hyundai,ELANTRA,1800000,3622,2000,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,122000,VERDE,BEIGE,4,SI,SI,NO,Cartago,27,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Subaru,FORESTER,1800000,3622,2000,SUV 4WD/AWD,5,Gasolina,Manual,Muy Bueno,94000,VERDE,GRIS,5,SI,SI,NO,Heredia,27,SUBARU,JAPON,DESCONOCIDO,0.00363479013414106
Pontiac,SUNFIRE,1800000,3622,2400,Sedán,5,Gasolina,Manual,Muy Bueno,225000,NEGRO,NEGRO,4,SI,NO,NO,Alajuela,26,PONTIAC,DESCONOCIDO,DESCONOCIDO,8.65426222414539E-05
Isuzu,RODEO,1900000,3823,2200,SUV 2WD,5,Gasolina,Manual,Bueno,198641,VERDE,GRIS,5,SI,SI,NO,Heredia,27,ISUZU,DESCONOCIDO,COMERCIAL,0.0135871916919083
Hyundai,EURO ACCENT,1900000,3823,1500,Sedán,5,Gasolina,Manual,Excelente,178000,BLANCO,GRIS.,2,SI,SI,NO,San José,27,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Daihatsu,TERIOS,1900000,3823,1296,SUV 2WD,4,Gasolina,Manual,Muy Bueno,256070,VERDE,GRIS,5,SI,SI,NO,Alajuela,27,DAIHATSU,DESCONOCIDO,DESCONOCIDO,0.00726958026828213
Hyundai,ELANTRA,1900000,3823,2000,Sedán,5,Gasolina,Manual,Excelente,1336921,NEGRO,GRIS,5,SI,SI,NO,Heredia,27,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Suzuki,GRAND VITARA,1950000,3924,2500,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Bueno,172000,NEGRO,NEGRO,5,SI,SI,NO,Heredia,26,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Nissan,SENTRA,1950000,3924,2000,Sedán,5,Gasolina,Manual,Muy Bueno,223000,BLANCO,CAFE,4,SI,SI,NO,San José,26,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Subaru,FORESTER,2000000,4024,2000,SUV 4WD/AWD,5,Gasolina,Manual,Bueno,380030,VERDE,GRIS,5,SI,SI,NO,San José,26,SUBARU,JAPON,DESCONOCIDO,0.00363479013414106
Hyundai,STAREX,2000000,4024,2500,Microbús/Minivan,10,Diesel,Manual,Excelente,98000,GOLD,GRAY,4,SI,SI,NO,Heredia,27,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Infiniti,I30,2000000,4024,3000,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,402335,BLANCO,BEIGE,4,SI,SI,SI,Guanacaste,26,INFINITI,DESCONOCIDO,DESCONOCIDO,0.000173085244482908
Nissan,SENTRA B15,2000000,4024,1800,Sedán,5,Gasolina,Automática/Dual,Excelente,200000,CHANPAN,CHANPAN,4,SI,SI,NO,Alajuela,26,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Jeep,LAREDO,2040000,4105,4700,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,262161,VERDE OSCURO,NEGRO,5,SI,SI,NO,Guanacaste,27,JEEP,USA,DESCONOCIDO,0.0174816096927737
Nissan,ALTIMA,2100000,4225,2400,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,328305,NEGRO,GRIS,5,SI,SI,NO,San José,26,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Hyundai,ELANTRA,2100000,4225,2000,Sedán,5,Gasolina,Manual,Excelente,31955,NEGRO,NEGRO,4,SI,SI,NO,Cartago,26,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Mitsubishi,LANCER,2100000,4225,1500,Sedán,5,Gasolina,Manual,Muy Bueno,226295,GRIS CLARO,GRIS OSCURO,4,SI,SI,NO,San José,26,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Nissan,SENTRA B15,2250000,4527,1800,Sedán,5,Gasolina,Automática/Dual,Excelente,200000,GRIS,GRIS,4,SI,NO,NO,Heredia,26,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Hyundai,ACCENT VERNA,2150000,4326,1500,Sedán,5,Gasolina,Manual,Muy Bueno,447562,NEGRO,GRIS,4,SI,SI,NO,Alajuela,26,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Daihatsu,TERIOS,2200000,4427,1300,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,2000,VERDE,NEGRO,5,SI,SI,NO,Cartago,26,DAIHATSU,DESCONOCIDO,DESCONOCIDO,0.00726958026828213
Honda,CIVIC,2200000,4427,1600,Sedán,5,Gasolina,Manual,Excelente,1,CHAMPAGNE,BEIGE-NEGRO,4,SI,SI,NO,San José,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
Chevrolet,TRACKER,2200000,4427,1600,SUV 2WD,4,Gasolina,Manual,Muy Bueno,166475,VINO,NEGRO,2,SI,SI,NO,Alajuela,27,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Hyundai,ACCENT,2250000,4527,1500,Sedán,5,Gasolina,Manual,Muy Bueno,208059,GRIS,GRIS,4,SI,NO,SI,Alajuela,26,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Toyota,COROLLA,2300000,4628,1800,Sedán,5,Gasolina,Automática/Dual,Excelente,27000,VERDE,BEIGE,4,SI,SI,NO,San José,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Subaru,FORESTER,2300000,4628,2500,SUV 4WD/AWD,5,Gasolina,Manual,Bueno,147000,NEGRO,GRIS,4,SI,SI,NO,Cartago,27,SUBARU,JAPON,DESCONOCIDO,0.00363479013414106
Kia,SPORTAGE,2400000,4829,2000,SUV 4WD/AWD,5,Gasolina,Manual,Bueno,195000,VERDE,GRIS,4,SI,SI,NO,Cartago,27,KIA,COREA,GENERALISTA,0.0618779749026396
Toyota,TERCEL,2450000,4930,1500,Sedán,5,Gasolina,Manual,Muy Bueno,,VERDE,GRIS,4,SI,SI,SI,San José,27,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Honda,ODYSSEY EX,2500000,5030,3500,Station Wagon,7,Gasolina,Automática/Dual,Bueno,,VERDE,BEIGE,5,SI,NO,NO,Limón,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
Toyota,CORONA,2500000,5030,2000,Sedán,5,Gasolina,Manual,Excelente,265,VERDE OSCURO,GRIS,4,SI,SI,NO,San José,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,ECHO,2500000,5030,1500,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,168098,BLANCO,NEGRO,4,SI,SI,NO,Heredia,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Chevrolet,TRACKER,2500000,5030,1600,SUV 2WD,5,Gasolina,Manual,Bueno,244600,BLANCO,GRIS,2,SI,SI,NO,Cartago,27,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Toyota,RAV4,2500000,5030,2000,SUV 2WD,5,Gasolina,Manual,Excelente,204800,BLANCO,GRIS,5,SI,NO,NO,Limón,27,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Chevrolet,TRACKER,2500000,5030,2000,SUV 4WD/AWD,7,Gasolina,Manual,Muy Bueno,,VERDE,GRIS,5,SI,SI,NO,San José,26,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Honda,CIVIC LX,2550000,5131,1600,Sedán,5,Gasolina,Automática/Dual,Excelente,236573,GRIS AZULADO,NEGRO CON GRIS,5,SI,SI,NO,Cartago,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
Honda,ACCORD,2600000,5231,2000,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,240000,BLANCO,BEIGE,4,SI,SI,NO,San José,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
Nissan,XTERRA SE,2600000,5231,3300,SUV 4WD/AWD,5,Híbrido,Automática/Dual,Muy Bueno,227110,ROJO,GRIS,5,SI,SI,NO,Cartago,26,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Toyota,RAV4,2600000,5231,2000,SUV 2WD,5,Gasolina,Manual,Bueno,252023,NEGRO,GRIS,5,SI,NO,NO,Alajuela,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Honda,PASSPORT,2650000,5332,3200,SUV 4WD/AWD,5,Gasolina,Manual,Muy Bueno,168782,NEGRO,GRIS,5,SI,NO,NO,Alajuela,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Chevrolet,TRACKER,2700000,5433,1600,SUV 2WD,4,Gasolina,Manual,Muy Bueno,141400,VERDE,GRIS,3,SI,SI,NO,Cartago,27,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Honda,CRV,2700000,5433,2000,SUV 4WD/AWD,5,Gasolina,Manual,Bueno,269155,ROJO,GRIS OSCURO,5,SI,SI,NO,Cartago,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Toyota,YARIS,2700000,5433,1500,Sedán,5,Gasolina,Manual,Muy Bueno,182000,DORADO,GRIS,4,SI,SI,NO,San José,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,ECHO,2700000,5433,1500,Sedán,5,Gasolina,Automática/Dual,Bueno,159500,GRIS,GRIS,2,SI,SI,NO,Alajuela,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,ECHO,2700000,5433,1500,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,32187,GRIS,GRIS,4,SI,SI,NO,Alajuela,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Honda,CRV,2700000,5433,2000,SUV 2WD,5,Gasolina,Manual,Regular,155363,VERDE,NEGRO,4,SI,SI,NO,Limón,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Chevrolet,TRACKER,2750000,5533,1600,SUV 2WD,5,Gasolina,Manual,Muy Bueno,273385,BLANCO,GRIS,3,SI,SI,NO,Cartago,27,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Toyota,COROLLA,2750000,5533,1587,Sedán,5,Gasolina,Manual,Excelente,300000,BLANCO,GRIS,4,SI,NO,SI,San José,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Suzuki,VITARA,2750000,5533,1600,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,295000,BERDE,GRIS,5,SI,SI,NO,San José,27,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Nissan,SENTRA,2800000,5634,2000,Sedán,5,Gasolina,Manual,Excelente,5446,NEGRO,NEGRO CON GRIS,4,SI,SI,NO,Alajuela,27,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Toyota,COROLLA,2800000,5634,1800,Sedán,5,Gasolina,Automática/Dual,Excelente,242000,GRIS PLATEADO,GRIS Y CHAMPAN,4,SI,SI,NO,Limón,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Chevrolet,TRACKER,2800000,5634,1600,SUV 4WD/AWD,5,Gasolina,Manual,Bueno,11,BLANNCO,GRIS,3,SI,SI,NO,Heredia,26,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Chevrolet,TRACKER,2900000,5835,2000,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,100000,BLANCO,GRIS,5,SI,SI,NO,Heredia,26,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Toyota,RAV4,2900000,5835,2000,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,194650,NEGRO,NEGRO,4,SI,SI,NO,Alajuela,27,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Chevrolet,TRACKER,2900000,5835,1600,SUV 2WD,5,Gasolina,Manual,Excelente,,NEGRO,GRIS,2,SI,SI,NO,San José,27,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Suzuki,VITARA,2900000,5835,2000,SUV 2WD,5,Gasolina,Manual,Muy Bueno,242000,AZUL,GRI/NEGRO,5,SI,SI,NO,San José,27,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Toyota,ECHO,2950000,5936,1500,Sedán,5,Gasolina,Manual,Excelente,186683,GRIS,GRIS,2,SI,SI,NO,San José,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
BMW,323I,2950000,5936,2500,Sedán,5,Gasolina,Manual,Excelente,225308,AZUL,BEIGE,4,SI,SI,NO,San José,26,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Toyota,ECHO,3000000,6036,1500,Sedán,5,Gasolina,Automática/Dual,Excelente,200000,BLANCO,GRIS,2,SI,SI,NO,Alajuela,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Kia,RETONA,3000000,6036,2000,SUV 4WD/AWD,5,Diesel,Manual,Bueno,250000,VERDE,CAFÉ,2,SI,SI,NO,San José,26,KIA,COREA,GENERALISTA,0.0618779749026396
Nissan,PATHFINDER LIMITED,3000000,6036,3300,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,274000,GRIS,GRIS,5,SI,NO,SI,San José,27,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Suzuki,CARRY,3000000,6036,1300,Microbús/Minivan,7,Gasolina,Manual,Excelente,388000,GRIS,GRIS,5,SI,SI,NO,Limón,26,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Toyota,ECHO,3000000,6036,1500,Sedán,5,Gasolina,Automática/Dual,Excelente,180000,GRIS,NEGRO,4,SI,SI,NO,Cartago,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Mitsubishi,MONTERO SPORT,3000000,6036,3000,SUV 2WD,5,Gasolina,Automática/Dual,Bueno,200,NEGRO,GRIS,5,SI,SI,SI,Cartago,26,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Honda,CR-V,3100000,6237,2000,SUV 4WD/AWD,5,Gasolina,Manual,Muy Bueno,7583,PLATEADO,NEGRO,4,SI,SI,NO,Puntarenas,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Hyundai,GALLOPER,3100000,6237,2476,SUV 4WD/AWD,7,Diesel,Manual,Bueno,497589,VERDE OBSCURO,GRIS,5,SI,SI,SI,Limón,26,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Suzuki,VITARA,3200000,6439,2000,SUV 2WD,5,Gasolina,Automática/Dual,Bueno,316000,VERDE,GRIS,5,SI,SI,NO,San José,26,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Honda,CRV,3000000,6036,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,217261,AZUL,GRIS,4,SI,SI,NO,Heredia,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
Chevrolet,TRACKER,3000000,6036,1600,SUV 2WD,4,Gasolina,Manual,Excelente,270369,VERDE OLIVA,GRIS,3,SI,SI,NO,San José,26,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Honda,CRV,3050000,6137,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,331524,AZUL,GRIS,4,SI,NO,NO,San José,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Toyota,ECHO,3100000,6237,1500,Sedán,5,Gasolina,Manual,Muy Bueno,394821,BEIGE,GRIS,2,SI,SI,NO,Alajuela,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Chevrolet,TRACKER,3100000,6237,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,190432,GRIS,GRIS,4,SI,SI,NO,San José,27,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Suzuki,VITARA,3200000,6439,2000,SUV 2WD,5,Gasolina,Manual,Bueno,229000,NEGRO,GRIS,5,SI,SI,NO,Heredia,27,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Land,Rover FREELANDER,3200000,6439,1800,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,241723,VERDE,CREMA,5,SI,SI,NO,Cartago,26,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929
Honda,CRV,3200000,6439,2000,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,450615,BLANCO,GRIS,5,SI,NO,SI,Heredia,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Mitsubishi,LANCER,3200000,6439,1600,Sedán,5,Gasolina,Manual,Excelente,125000,GRIS,GRIS,4,SI,SI,NO,Cartago,27,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Suzuki,GRAND VITARA,3250000,6539,2500,SUV 2WD,5,Gasolina,Manual,Excelente,202000,CHAMPAGNE,GRIS,5,SI,SI,NO,San José,27,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Chevrolet,TRACKER,3300000,6640,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,210000,NEGRO,GRIS,4,SI,SI,SI,San José,27,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Honda,CRV LX,3300000,6640,2000,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,476365,GRIS,GRIS,5,SI,NO,SI,San José,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Honda,CRV,3350000,6740,2000,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,100000,VERDE,GRIS,4,SI,SI,NO,San José,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
Suzuki,VITARA,3300000,6640,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,210000,VERDE OSCURO,NEGRO,4,SI,SI,NO,Alajuela,26,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Honda,CRV,3300000,6640,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,199000,GRIS,GRIS,5,SI,NO,NO,Alajuela,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
BMW,323I E46,3300000,6640,2000,Sedán,5,Gasolina,Manual,Muy Bueno,146000,MORADO,GRIS,4,SI,SI,NO,Cartago,26,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Suzuki,VITARA,3300000,6640,2000,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,174800,GRIS,GRIS,3,SI,SI,NO,Puntarenas,26,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Honda,CRV,3300000,6640,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,185000,GRIS,GRIS,4,SI,SI,NO,Heredia,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Mitsubishi,MONTERO SPORT,3300000,6640,3000,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,321868,BLANCO,BEIGE,4,SI,SI,SI,Cartago,26,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Nissan,PRIMERA GXE,3400000,6841,2000,Sedán,5,Gasolina,Manual,Excelente,356000,GRIS,NEGRO,5,SI,NO,NO,San José,26,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Chevrolet,TRACKER,3400000,6841,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Bueno,230000,NEGRO,GRIS,5,SI,SI,NO,San José,27,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Suzuki,GRAND VITARA,3400000,6841,2500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,190000,NEGRO,GRIS,5,SI,SI,SI,Cartago,26,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Honda,CRV,3450000,6942,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,205000,GRIS,GRIS,4,SI,SI,NO,San José,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
Suzuki,VITARA,3450000,6942,2000,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,368539,AZUL,GRIS,5,SI,SI,NO,Cartago,27,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
BMW,318I,3500000,7042,1900,Sedán,4,Gasolina,Manual,Excelente,205000,GRIS PLATA,NEGRO,4,SI,NO,SI,Cartago,26,BMW,ALEMANIA,PREMIUM,0.0410212029424492
Jeep,GRAND CHEROKEE LAREDO,3500000,7042,4000,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,245000,GRIS,CAFE,4,SI,SI,NO,San José,26,JEEP,USA,DESCONOCIDO,0.0174816096927737
Suzuki,GRAND VITARA LIMITED,3500000,7042,2500,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,163610,BLANCO,GRIS,5,SI,NO,NO,San José,26,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Honda,CRV,3600000,7243,2000,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,278496,GRIS,GRIS,5,SI,SI,NO,Alajuela,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Honda,CRV,3500000,7042,2000,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,221000,BLANCO,GRIS,5,SI,SI,NO,Alajuela,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Chevrolet,TRACKER,3500000,7042,2000,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,191300,ROJO VINO,GRIS,4,SI,SI,NO,Cartago,26,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Mitsubishi,MONTERO,3500000,7042,3500,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Bueno,281634,CHAMPAGNE,CAFE,5,NO,SI,NO,San José,26,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Chevrolet,TRACKER,3500000,7042,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,275197,GRIS,GRIS,4,SI,SI,NO,Puntarenas,26,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Suzuki,GRAND VITARA,3500000,7042,2500,SUV 4WD/AWD,5,Gasolina,Manual,Muy Bueno,,AZUL,BEIGE,5,SI,NO,NO,Cartago,26,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Honda,CRV,3500000,7042,2000,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,280025,VERDE,GRIS OSCURO,5,NO,SI,NO,San José,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Suzuki,VITARA GL,3600000,7243,2000,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,353715,NEGRO,GRIS,5,SI,SI,SI,San José,26,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Toyota,RAV4,3600000,7243,2000,SUV 4WD/AWD,5,Gasolina,Manual,Muy Bueno,185000,BLANCO,GRIS,5,SI,SI,NO,Heredia,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,RAV4,3600000,7243,2000,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,267000,GRIS,GRIS,5,SI,SI,NO,Heredia,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,RAV4,3600000,7243,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,212267,BLANCO,NEGRO,5,SI,NO,NO,San José,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Honda,CRV,3600000,7243,2000,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,346008,NEGRO,NEGRO,5,SI,SI,NO,Alajuela,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
Mercedes,Benz SPRINTER,3625000,7294,3000,Microbús/Minivan,8,Diesel,Manual,Bueno,225080,BLANCO,BLANCO Y NEGRO,4,SI,SI,SI,Cartago,26,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.025356988316746
Honda,CRV,3650000,7344,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,313821,GRIS,NEGRO,5,SI,SI,NO,Heredia,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Honda,CRV,3650000,7344,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,161000,BLANCO,GRIS,4,SI,SI,SI,San José,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Honda,CRV,3650000,7344,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,168000,GRIS,GRIS,5,SI,NO,NO,San José,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Honda,CRV,3650000,7344,2000,SUV 4WD/AWD,5,Gasolina,Manual,Bueno,300947,VERDE,GRIS,4,SI,SI,NO,Cartago,26,HONDA,JAPON,GENERALISTA,0.0463003028991778
Honda,CRV LX,3700000,7445,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,203936,BLANCO,GRIS,5,SI,SI,NO,San José,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
Toyota,RAV4,3700000,7445,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,447,VERDE,GRIS,5,SI,NO,NO,Alajuela,26,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Chevrolet,TRACKER,3700000,7445,2000,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,322,NEGRO,GRIS,5,SI,SI,SI,San José,26,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Honda,CRV,3700000,7445,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,337961,GRIS,NEGRO,5,SI,NO,NO,Alajuela,27,HONDA,JAPON,GENERALISTA,0.0463003028991778
